"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2004","2004",,,"0","Units",,,1.10545610299953,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2005","2005",,,"0","Units",,,1.06565788435031,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2006","2006",,,"0","Units",,,1.04628767416439,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2007","2007",,,"0","Units",,,1.04719038658912,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2008","2008",,,"0","Units",,,1.08099760636244,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2009","2009",,,"0","Units",,,1.18516399170275,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2010","2010",,,"0","Units",,,1.22087986265766,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2011","2011",,,"0","Units",,,1.19243628723522,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2012","2012",,,"0","Units",,,1.19381009465919,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2013","2013",,,"0","Units",,,1.47512982023385,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2014","2014",,,"0","Units",,,1.44081354490399,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2015","2015",,,"0","Units",,,1.45516474678903,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2016","2016",,,"0","Units",,,1.44631708640204,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2017","2017",,,"0","Units",,,1.46309561159694,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2018","2018",,,"0","Units",,,1.51716339275771,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2019","2019",,,"0","Units",,,1.48671297184167,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2020","2020",,,"0","Units",,,1.50354145136491,,
"FIN","Finland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2021","2021",,,"0","Units",,,1.49013994910941,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2000","2000",,,"0","Units",,,5.85376936720365,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2001","2001",,,"0","Units",,,5.89443261332522,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2002","2002",,,"0","Units",,,6.10697304796412,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2003","2003",,,"0","Units",,,6.29065100923235,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2004","2004",,,"0","Units",,,6.21889920507943,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2005","2005",,,"0","Units",,,6.10248532063854,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2006","2006",,,"0","Units",,,5.9694500193757,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2007","2007",,,"0","Units",,,5.76783270612385,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2008","2008",,,"0","Units",,,5.82142949064422,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2009","2009",,,"0","Units",,,6.48098730653051,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2010","2010",,,"0","Units",,,6.53917498923691,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2011","2011",,,"0","Units",,,6.42430731623552,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2012","2012",,,"0","Units",,,6.40130921173714,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2013","2013",,,"0","Units",,,6.36449508371631,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2014","2014",,,"0","Units",,,6.34035292923532,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2015","2015",,,"0","Units",,,6.194857724058,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2016","2016",,,"0","Units",,,6.04915455272667,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2017","2017",,,"0","Units",,,5.64955523837721,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2018","2018",,,"0","Units",,,5.54865459903539,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2019","2019",,,"0","Units",,,5.61081973500988,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2020","2020",,,"0","Units",,,5.85536763037834,,
"FIN","Finland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2021","2021",,,"0","Units",,,5.69179389312977,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2000","2000",,,"0","Units",,,19.5313759692763,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2001","2001",,,"0","Units",,,19.1871560140498,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2002","2002",,,"0","Units",,,19.9379066039896,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2003","2003",,,"0","Units",,,20.3414849521249,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2004","2004",,,"0","Units",,,20.2862217966969,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2005","2005",,,"0","Units",,,20.0714081864385,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2006","2006",,,"0","Units",,,19.6191952434108,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2007","2007",,,"0","Units",,,19.037055251454,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2008","2008",,,"0","Units",,,19.2911744266852,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2009","2009",,,"0","Units",,,22.5258188580829,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2010","2010",,,"0","Units",,,22.5955788947768,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2011","2011",,,"0","Units",,,22.4709340498389,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2012","2012",,,"0","Units",,,23.5852106826107,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2013","2013",,,"0","Units",,,24.5995272145301,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2014","2014",,,"0","Units",,,25.2222120185406,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2015","2015",,,"0","Units",,,25.2681126853845,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2016","2016",,,"0","Units",,,25.4811096093197,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2017","2017",,,"0","Units",,,24.5451853946735,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2018","2018",,,"0","Units",,,24.2514841815799,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2019","2019",,,"0","Units",,,24.0642380074878,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2020","2020",,,"0","Units",,,25.5047513422227,,
"FIN","Finland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2021","2021",,,"0","Units",,,24.6401876590331,,
"FRA","France","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2000","2000",,,"0","Units",,,51.6523568141162,,
"FRA","France","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2001","2001",,,"0","Units",,,51.718372123261,,
"FRA","France","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2002","2002",,,"0","Units",,,52.7951687492797,,
"FRA","France","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2003","2003",,,"0","Units",,,53.2705655235346,,
"FRA","France","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2004","2004",,,"0","Units",,,52.9849139006079,,
